sensor,temperature,humidity,zone,location,timestamp
{'C4D912ED63C6'},33.595001,23.547501,zone2,bottom,2024-06-22 13:41:35
{'C631F5295273'},29.000000,31.065001,zone1,bottom,2024-06-22 13:41:36
{'EEC412FDCADF'},29.405001,30.030001,zone1,top,2024-06-22 13:51:35
{'C37E14567097'},30.850000,26.445000,zone3,bottom,2024-06-22 13:51:35
{'C37E14567097'},30.900000,26.125000,zone3,bottom,2024-06-22 14:01:35
{'C571D4304234'},33.235001,24.424999,zone2,top,2024-06-22 14:01:35
{'C631F5295273'},28.725000,29.517500,zone1,bottom,2024-06-22 14:01:36
{'DBC358D90370'},31.665001,24.650000,zone3,top,2024-06-22 14:11:35
{'C631F5295273'},27.740000,30.482500,zone1,bottom,2024-06-22 14:11:35
{'C37E14567097'},29.500000,27.030001,zone3,bottom,2024-06-22 14:11:36
{'EEC412FDCADF'},28.080000,31.120001,zone1,top,2024-06-22 14:21:36
{'C571D4304234'},32.029999,25.110001,zone2,top,2024-06-22 14:21:36
{'C37E14567097'},29.420000,27.072500,zone3,bottom,2024-06-22 14:21:36
{'C37E14567097'},29.440001,27.502501,zone3,bottom,2024-06-22 14:31:36
{'DBC358D90370'},31.514999,25.125000,zone3,top,2024-06-22 14:31:37
{'C631F5295273'},27.695000,31.305000,zone1,bottom,2024-06-22 14:31:37
{'EEC412FDCADF'},28.670000,31.187500,zone1,top,2024-06-22 14:41:37
{'C4D912ED63C6'},31.889999,24.627501,zone2,bottom,2024-06-22 14:41:37
{'C37E14567097'},29.615000,27.105000,zone3,bottom,2024-06-22 14:41:38
{'C571D4304234'},32.259998,25.252501,zone2,top,2024-06-22 14:51:37
{'DBC358D90370'},31.315001,25.002501,zone3,top,2024-06-22 14:51:38
{'C4D912ED63C6'},32.070000,24.472500,zone2,bottom,2024-06-22 14:51:38
{'C37E14567097'},29.155001,27.217501,zone3,bottom,2024-06-22 15:01:38
{'C571D4304234'},31.584999,25.332500,zone2,top,2024-06-22 15:01:38
{'C631F5295273'},28.320000,29.445000,zone1,bottom,2024-06-22 15:01:39
{'C631F5295273'},28.834999,29.147499,zone1,bottom,2024-06-22 15:11:38
{'C37E14567097'},28.655001,27.707500,zone3,bottom,2024-06-22 15:11:39
{'EEC412FDCADF'},36.150002,25.764999,zone1,top,2024-06-22 15:21:39
{'C631F5295273'},29.350000,27.847500,zone1,bottom,2024-06-22 15:21:39
{'C37E14567097'},27.275000,28.895000,zone3,bottom,2024-06-22 15:21:39
{'C631F5295273'},29.545000,27.590000,zone1,bottom,2024-06-22 15:31:39
{'DBC358D90370'},24.930000,30.570000,zone3,top,2024-06-22 15:31:39
{'C4D912ED63C6'},27.400000,27.877501,zone2,bottom,2024-06-22 15:31:40
{'C37E14567097'},24.875000,31.292500,zone3,bottom,2024-06-22 15:41:39
{'C631F5295273'},30.014999,26.885000,zone1,bottom,2024-06-22 15:41:40
{'C4D912ED63C6'},25.625000,29.512501,zone2,bottom,2024-06-22 15:41:40
{'EEC412FDCADF'},37.115002,24.192499,zone1,top,2024-06-22 15:51:40
{'DBC358D90370'},22.725000,33.064999,zone3,top,2024-06-22 15:51:41
{'C4D912ED63C6'},22.705000,33.084999,zone2,bottom,2024-06-22 16:01:41
{'DBC358D90370'},22.180000,34.189999,zone3,top,2024-06-22 16:01:41
{'C37E14567097'},22.405001,34.312500,zone3,bottom,2024-06-22 16:01:41
{'EEC412FDCADF'},35.459999,24.309999,zone1,top,2024-06-22 16:11:41
{'C4D912ED63C6'},22.040001,34.052502,zone2,bottom,2024-06-22 16:11:41
{'C37E14567097'},21.865000,34.974998,zone3,bottom,2024-06-22 16:11:42
{'EEC412FDCADF'},34.860001,24.334999,zone1,top,2024-06-22 16:21:42
{'C37E14567097'},21.469999,35.840000,zone3,bottom,2024-06-22 16:21:42
{'C631F5295273'},30.844999,25.764999,zone1,bottom,2024-06-22 16:21:43
{'EEC412FDCADF'},34.830002,24.725000,zone1,top,2024-06-22 16:31:42
{'C37E14567097'},21.084999,36.310001,zone3,bottom,2024-06-22 16:31:43
{'C631F5295273'},30.889999,25.555000,zone1,bottom,2024-06-22 16:31:43
{'C571D4304234'},21.690001,34.912498,zone2,top,2024-06-22 16:41:42
{'EEC412FDCADF'},34.235001,24.250000,zone1,top,2024-06-22 16:41:43
{'C631F5295273'},30.930000,24.930000,zone1,bottom,2024-06-22 16:41:42
{'EEC412FDCADF'},32.775002,25.047501,zone1,top,2024-06-22 16:51:43
{'C4D912ED63C6'},20.475000,36.130001,zone2,bottom,2024-06-22 16:51:43
{'DBC358D90370'},20.360001,36.615002,zone3,top,2024-06-22 16:51:43
{'C37E14567097'},20.205000,37.772499,zone3,bottom,2024-06-22 17:01:43
{'DBC358D90370'},20.025000,37.654999,zone3,top,2024-06-22 17:01:44
{'EEC412FDCADF'},26.110001,28.684999,zone1,top,2024-06-22 17:01:44
{'C4D912ED63C6'},19.834999,37.242500,zone2,bottom,2024-06-22 17:11:44
{'C631F5295273'},28.180000,26.342501,zone1,bottom,2024-06-22 17:11:44
{'DBC358D90370'},19.635000,37.967499,zone3,top,2024-06-22 17:11:45
{'C37E14567097'},19.565001,38.255001,zone3,bottom,2024-06-22 17:21:45
{'EEC412FDCADF'},20.469999,35.077499,zone1,top,2024-06-22 17:21:45
{'DBC358D90370'},19.260000,38.232498,zone3,top,2024-06-22 17:21:45
{'EEC412FDCADF'},19.775000,36.892502,zone1,top,2024-06-22 17:31:45
{'C571D4304234'},19.580000,38.154999,zone2,top,2024-06-22 17:31:45
{'DBC358D90370'},19.010000,39.067501,zone3,top,2024-06-22 17:31:46
{'C631F5295273'},19.930000,37.154999,zone1,bottom,2024-06-22 17:41:45
{'DBC358D90370'},18.670000,39.834999,zone3,top,2024-06-22 17:41:45
{'EEC412FDCADF'},19.315001,38.220001,zone1,top,2024-06-22 17:41:46
{'C631F5295273'},19.430000,38.625000,zone1,bottom,2024-06-22 17:51:45
{'C571D4304234'},18.875000,40.077499,zone2,top,2024-06-22 17:51:46
{'EEC412FDCADF'},18.959999,39.520000,zone1,top,2024-06-22 17:51:46
{'C571D4304234'},18.610001,41.160000,zone2,top,2024-06-22 18:01:46
{'C631F5295273'},19.219999,39.660000,zone1,bottom,2024-06-22 18:01:47
{'C37E14567097'},18.280001,42.169998,zone3,bottom,2024-06-22 18:11:46
{'EEC412FDCADF'},18.555000,41.860001,zone1,top,2024-06-22 18:11:47
{'C631F5295273'},18.639999,41.764999,zone1,bottom,2024-06-22 18:21:47
{'C571D4304234'},17.959999,42.490002,zone2,top,2024-06-22 18:21:47
{'DBC358D90370'},17.555000,43.244999,zone3,top,2024-06-22 18:21:48
{'C571D4304234'},17.540001,43.314999,zone2,top,2024-06-22 18:31:47
{'C37E14567097'},17.690001,43.452499,zone3,bottom,2024-06-22 18:31:48
{'DBC358D90370'},17.235001,44.095001,zone3,top,2024-06-22 18:31:48
{'EEC412FDCADF'},17.525000,43.990002,zone1,top,2024-06-22 18:41:48
{'C4D912ED63C6'},17.040001,44.087502,zone2,bottom,2024-06-22 18:41:49
{'C37E14567097'},17.135000,44.959999,zone3,bottom,2024-06-22 18:51:49
{'DBC358D90370'},16.565001,45.537498,zone3,top,2024-06-22 18:51:50
{'C571D4304234'},16.219999,46.814999,zone2,top,2024-06-22 19:01:50
{'C631F5295273'},17.280001,45.599998,zone1,bottom,2024-06-22 19:01:50
{'EEC412FDCADF'},16.820000,46.207500,zone1,top,2024-06-22 19:01:51
{'EEC412FDCADF'},16.459999,47.200001,zone1,top,2024-06-22 19:11:50
{'C4D912ED63C6'},15.805000,47.570000,zone2,bottom,2024-06-22 19:11:51
{'EEC412FDCADF'},16.070000,47.509998,zone1,top,2024-06-22 19:21:51
{'DBC358D90370'},15.125000,49.459999,zone3,top,2024-06-22 19:21:51
{'C571D4304234'},15.225000,48.884998,zone2,top,2024-06-22 19:21:52
{'C631F5295273'},15.985000,49.165001,zone1,bottom,2024-06-22 19:31:51
{'C571D4304234'},14.710000,50.237499,zone2,top,2024-06-22 19:31:52
{'EEC412FDCADF'},15.565000,48.950001,zone1,top,2024-06-22 19:31:52
{'C4D912ED63C6'},14.385000,52.185001,zone2,bottom,2024-06-22 19:41:52
{'DBC358D90370'},14.365000,52.685001,zone3,top,2024-06-22 19:41:52
{'C631F5295273'},15.345000,51.799999,zone1,bottom,2024-06-22 19:41:52
{'C4D912ED63C6'},13.940000,53.435001,zone2,bottom,2024-06-22 19:51:52
{'C571D4304234'},13.640000,53.965000,zone2,top,2024-06-22 19:51:52
{'C631F5295273'},14.915000,53.525002,zone1,bottom,2024-06-22 19:51:53
{'EEC412FDCADF'},14.210000,53.689999,zone1,top,2024-06-22 20:01:53
{'DBC358D90370'},13.100000,55.584999,zone3,top,2024-06-22 20:01:54
{'C571D4304234'},13.040000,55.349998,zone2,top,2024-06-22 20:01:54
{'C571D4304234'},12.440000,58.002499,zone2,top,2024-06-22 20:11:53
{'C631F5295273'},14.085000,55.610001,zone1,bottom,2024-06-22 20:11:54
{'C4D912ED63C6'},12.845000,56.375000,zone2,bottom,2024-06-22 20:11:54
{'C571D4304234'},11.960000,59.224998,zone2,top,2024-06-22 20:21:54
{'EEC412FDCADF'},13.485000,56.827499,zone1,top,2024-06-22 20:21:54
{'C4D912ED63C6'},12.405000,58.139999,zone2,bottom,2024-06-22 20:21:58
{'C571D4304234'},11.460000,62.080002,zone2,top,2024-06-22 20:31:55
{'C37E14567097'},12.475000,58.802502,zone3,bottom,2024-06-22 20:31:55
{'C631F5295273'},13.315000,59.014999,zone1,bottom,2024-06-22 20:31:56
{'EEC412FDCADF'},12.740000,59.490002,zone1,top,2024-06-22 20:41:55
{'C37E14567097'},12.150000,60.555000,zone3,bottom,2024-06-22 20:41:56
{'C4D912ED63C6'},11.540000,61.602501,zone2,bottom,2024-06-22 20:41:56
{'EEC412FDCADF'},12.460000,60.872501,zone1,top,2024-06-22 20:51:56
{'DBC358D90370'},10.885000,64.970001,zone3,top,2024-06-22 20:51:57
{'C4D912ED63C6'},11.110000,63.430000,zone2,bottom,2024-06-22 20:51:57
{'DBC358D90370'},10.510000,66.620003,zone3,top,2024-06-22 21:01:57
{'C631F5295273'},12.430000,63.217499,zone1,bottom,2024-06-22 21:01:57
{'EEC412FDCADF'},12.080000,62.072498,zone1,top,2024-06-22 21:11:56
{'C37E14567097'},11.030000,64.967499,zone3,bottom,2024-06-22 21:11:57
{'C571D4304234'},9.945000,67.474998,zone2,top,2024-06-22 21:11:57
{'C4D912ED63C6'},10.165000,67.442497,zone2,bottom,2024-06-22 21:21:57
{'C631F5295273'},11.915000,65.347504,zone1,bottom,2024-06-22 21:21:58
{'C631F5295273'},11.615000,66.587502,zone1,bottom,2024-06-22 21:31:57
{'C571D4304234'},9.305000,69.470001,zone2,top,2024-06-22 21:31:59
{'EEC412FDCADF'},11.225000,65.839996,zone1,top,2024-06-22 21:41:58
{'C631F5295273'},11.375000,67.349998,zone1,bottom,2024-06-22 21:41:58
{'DBC358D90370'},9.385000,70.462502,zone3,top,2024-06-22 21:41:59
{'C631F5295273'},11.280000,69.084999,zone1,bottom,2024-06-22 21:51:58
{'DBC358D90370'},9.045000,72.065002,zone3,top,2024-06-22 21:51:59
{'C4D912ED63C6'},9.485000,70.102501,zone2,bottom,2024-06-22 21:51:59
{'C37E14567097'},9.640000,69.864998,zone3,bottom,2024-06-22 22:01:59
{'C4D912ED63C6'},9.195000,70.724998,zone2,bottom,2024-06-22 22:01:59
{'C631F5295273'},11.025000,69.900002,zone1,bottom,2024-06-22 22:01:59
{'C571D4304234'},8.265000,73.985001,zone2,top,2024-06-22 22:11:59
{'C631F5295273'},10.900000,69.904999,zone1,bottom,2024-06-22 22:11:59
{'C37E14567097'},9.420000,70.832497,zone3,bottom,2024-06-22 22:12:00
{'C631F5295273'},10.725000,71.077499,zone1,bottom,2024-06-22 22:21:59
{'C37E14567097'},9.170000,71.660004,zone3,bottom,2024-06-22 22:22:00
{'C4D912ED63C6'},8.710000,73.607498,zone2,bottom,2024-06-22 22:22:00
{'EEC412FDCADF'},10.305000,70.027496,zone1,top,2024-06-22 22:32:00
{'C4D912ED63C6'},8.555000,74.135002,zone2,bottom,2024-06-22 22:32:00
{'DBC358D90370'},8.205000,75.097504,zone3,top,2024-06-22 22:32:00
{'C571D4304234'},7.615000,75.247498,zone2,top,2024-06-22 22:42:00
{'EEC412FDCADF'},10.080000,70.657501,zone1,top,2024-06-22 22:42:01
{'DBC358D90370'},7.915000,75.099998,zone3,top,2024-06-22 22:42:01
{'C571D4304234'},7.470000,75.642502,zone2,top,2024-06-22 22:52:00
{'C37E14567097'},8.860000,73.845001,zone3,bottom,2024-06-22 22:52:01
{'C631F5295273'},10.190000,72.625000,zone1,bottom,2024-06-22 22:52:01
{'DBC358D90370'},7.690000,76.589996,zone3,top,2024-06-22 23:02:01
{'EEC412FDCADF'},9.970000,71.517502,zone1,top,2024-06-22 23:02:02
{'C571D4304234'},7.205000,77.705002,zone2,top,2024-06-22 23:12:01
{'DBC358D90370'},7.705000,78.989998,zone3,top,2024-06-22 23:12:02
{'EEC412FDCADF'},9.695000,72.500000,zone1,top,2024-06-22 23:12:01
{'C37E14567097'},8.510000,74.845001,zone3,bottom,2024-06-22 23:22:02
{'C4D912ED63C6'},7.835000,77.702499,zone2,bottom,2024-06-22 23:22:02
{'EEC412FDCADF'},9.530000,72.695000,zone1,top,2024-06-22 23:22:02
{'DBC358D90370'},7.405000,78.730003,zone3,top,2024-06-22 23:32:02
{'C631F5295273'},9.640000,73.702499,zone1,bottom,2024-06-22 23:32:03
{'C4D912ED63C6'},7.600000,77.095001,zone2,bottom,2024-06-22 23:32:03
{'C4D912ED63C6'},7.460000,77.940002,zone2,bottom,2024-06-22 23:42:03
{'C37E14567097'},8.190000,75.437500,zone3,bottom,2024-06-22 23:42:03
{'EEC412FDCADF'},9.335000,73.430000,zone1,top,2024-06-22 23:42:04
{'EEC412FDCADF'},9.235000,73.767502,zone1,top,2024-06-22 23:52:06
{'DBC358D90370'},6.970000,79.379997,zone3,top,2024-06-22 23:52:06
{'C4D912ED63C6'},7.250000,78.139999,zone2,bottom,2024-06-22 23:52:06
{'C37E14567097'},7.915000,76.637497,zone3,bottom,2024-06-22 23:52:07
